region,date,mean,median,lower_90,upper_90,lower_50,upper_50
LA,4/27/20,0.998701844,0.999475525,0.892204134,1.101774192,0.965104015,1.039164351
LA,4/28/20,1.005517869,1.005032463,0.899052501,1.111047315,0.968565921,1.037528646
LA,4/29/20,1.011927083,1.010828202,0.909067838,1.122081632,0.972449202,1.043516078
LA,4/30/20,1.017983344,1.015835783,0.912109719,1.124839115,0.971983723,1.041770786
LA,5/1/20,1.023391081,1.022449364,0.931284052,1.143847907,0.990134915,1.060142461
LA,5/2/20,1.02941477,1.026666635,0.926700866,1.141613627,0.986927271,1.058015636
LA,5/3/20,1.034808215,1.032507013,0.930108752,1.150548117,0.989008232,1.060260777
LA,5/4/20,1.039318378,1.035421725,0.944852801,1.16785448,0.995559732,1.067889374
LA,5/5/20,1.042845839,1.037171824,0.94103932,1.151281699,1.00591361,1.079946271
LA,5/6/20,1.044553669,1.039364175,0.94348834,1.15453631,0.99279346,1.065076913
LA,5/7/20,1.044397918,1.038587917,0.941815799,1.153414088,0.991431783,1.066375965
LA,5/8/20,1.042061651,1.035409345,0.936427161,1.142550403,0.992760808,1.068505855
LA,5/9/20,1.037299544,1.0308237,0.933382676,1.140830062,0.983240181,1.056942818
LA,5/10/20,1.029974186,1.023411405,0.921472624,1.13350405,0.987650215,1.06178918
LA,5/11/20,1.02036248,1.016887735,0.916717194,1.136160827,0.969641421,1.04403671
LA,5/12/20,1.008498233,1.006597577,0.893659987,1.121367418,0.961894472,1.034712466
LA,5/13/20,0.994863715,0.994899271,0.885822836,1.11503205,0.956013602,1.029480276
LA,5/14/20,0.9795445,0.982559384,0.85916043,1.098403788,0.948428591,1.025574709
LA,5/15/20,0.963490789,0.969248542,0.846106473,1.095986319,0.930135654,1.012385082
LA,5/16/20,0.946714082,0.955353434,0.801215417,1.070960941,0.913247311,1.003629104
LA,5/17/20,0.929743421,0.942336338,0.793029196,1.094674927,0.896479879,0.997210565
LA,5/18/20,0.912082681,0.929256779,0.73364983,1.068346213,0.888522117,0.9959284
LA,5/19/20,0.894661766,0.915182075,0.690799372,1.061810453,0.876637503,0.994613984
LA,5/20/20,0.878591228,0.899561252,0.675882428,1.079165015,0.863272994,0.991610679
LA,5/21/20,0.864070991,0.885995821,0.634884148,1.06463805,0.841548632,0.98241828
LA,5/22/20,0.851788811,0.876801888,0.611317937,1.059386767,0.822680131,0.977736043
LA,5/23/20,0.842585673,0.868866799,0.599338655,1.077691693,0.834752861,1.004001542
LA,5/24/20,0.836845183,0.865360286,0.586216621,1.086304028,0.834051508,1.013671861
LA,5/25/20,0.834120991,0.86210537,0.566905178,1.096797978,0.782720784,0.968877606
MA,4/7/20,1.082524826,1.07287923,0.992512674,1.171781336,1.028058991,1.092180824
MA,4/8/20,1.07410116,1.066018482,0.998619204,1.150620713,1.031513786,1.090747337
MA,4/9/20,1.0647305,1.058144082,0.999680833,1.135550675,1.021231135,1.073945624
MA,4/10/20,1.054038094,1.049593024,1.002166551,1.123890601,1.013528856,1.059108414
MA,4/11/20,1.043021567,1.03930712,0.997579536,1.105446529,1.009561874,1.049963653
MA,4/12/20,1.031106043,1.028562867,0.981885379,1.084484968,1.005361554,1.041985166
MA,4/13/20,1.018670687,1.01705459,0.968816068,1.066858249,0.995773408,1.030521925
MA,4/14/20,1.00569545,1.005273945,0.958539012,1.054319293,0.990150366,1.021530786
MA,4/15/20,0.991966847,0.993836415,0.946551512,1.041738796,0.981246711,1.014537741
MA,4/16/20,0.977897043,0.981000109,0.931213191,1.029443774,0.962207821,0.997842361
MA,4/17/20,0.96369636,0.968251778,0.91347924,1.01594063,0.95165833,0.990649612
MA,4/18/20,0.949678134,0.955057305,0.895085206,1.002357065,0.943932018,0.986097088
MA,4/19/20,0.936272298,0.943780821,0.880282656,0.992644066,0.929613446,0.974004047
MA,4/20/20,0.922808104,0.931484182,0.859867473,0.982968553,0.920320624,0.968660603
MA,4/21/20,0.910634798,0.91956834,0.843570602,0.97427386,0.897621554,0.952125131
MA,4/22/20,0.898805672,0.906708594,0.828978853,0.972772473,0.888268273,0.94805353
MA,4/23/20,0.888972456,0.896688782,0.813331283,0.965399303,0.88280888,0.944208401
MA,4/24/20,0.88032118,0.88851244,0.8044718,0.964563675,0.872145208,0.935607735
MA,4/25/20,0.873310584,0.883484166,0.794360545,0.962910582,0.860527577,0.929130931
MA,4/26/20,0.867985451,0.877033781,0.787359517,0.962084805,0.857627051,0.927052794
MA,4/27/20,0.864759167,0.876577217,0.781888383,0.959109795,0.861074835,0.9319628
MA,4/28/20,0.86271636,0.873504437,0.772163676,0.955578436,0.855400817,0.927215487
MA,4/29/20,0.862131788,0.874538975,0.777387934,0.960686657,0.83839844,0.911729542
MA,4/30/20,0.863440871,0.875202283,0.770388584,0.958621988,0.848063266,0.923287697
MA,5/1/20,0.866017377,0.875968139,0.779877603,0.966895795,0.858091178,0.932232476
MA,5/2/20,0.869759871,0.879818742,0.780795567,0.96564823,0.865164756,0.93683929
MA,5/3/20,0.874935829,0.885929467,0.788571282,0.969361324,0.8653442,0.936426104
MA,5/4/20,0.880514463,0.890479693,0.786557209,0.962669879,0.878234904,0.947028085
MA,5/5/20,0.887592177,0.896393905,0.805071431,0.97695801,0.883182071,0.950038989
MA,5/6/20,0.894362569,0.90253505,0.810263764,0.976411684,0.876340638,0.941217567
MA,5/7/20,0.901445439,0.909947642,0.817346434,0.981316739,0.898379587,0.961905666
MA,5/8/20,0.90872083,0.917883156,0.821596101,0.983041952,0.902090989,0.963713509
MA,5/9/20,0.915176696,0.922968584,0.828244438,0.988703574,0.909088397,0.969449036
MA,5/10/20,0.921156312,0.928630015,0.842324054,1.001009965,0.910288913,0.968520481
MA,5/11/20,0.927027705,0.935367657,0.839261032,0.994481637,0.921109539,0.978270509
MA,5/12/20,0.931676243,0.938914245,0.851841062,1.005524897,0.92576922,0.981983252
MA,5/13/20,0.935595267,0.943033287,0.856189893,1.007487784,0.917463504,0.973614821
MA,5/14/20,0.938897579,0.946039446,0.859185921,1.012913568,0.929993847,0.987840787
MA,5/15/20,0.941803668,0.948786918,0.857370647,1.021450169,0.924840918,0.983684048
MA,5/16/20,0.944204393,0.950170163,0.854195793,1.026872108,0.926057406,0.988697638
MA,5/17/20,0.946551641,0.952121444,0.855236788,1.043170029,0.928547071,0.996807011
MA,5/18/20,0.949020568,0.954565465,0.854283415,1.057841648,0.927906733,1.003422115
MA,5/19/20,0.951170445,0.95662653,0.844316185,1.064253414,0.92514875,1.003690692
MA,5/20/20,0.953485941,0.958948986,0.843176402,1.088924322,0.919956418,1.002697761
MA,5/21/20,0.955650964,0.963024801,0.821282284,1.088202211,0.9196616,1.007414444
MA,5/22/20,0.957458671,0.963480546,0.821546142,1.108276094,0.926186266,1.019498701
MA,5/23/20,0.959496805,0.965186693,0.803849899,1.11221124,0.928155372,1.030166649
MA,5/24/20,0.961773143,0.966923218,0.795933526,1.131482635,0.925776643,1.036892979
MA,5/25/20,0.963931613,0.968767176,0.771993403,1.13709358,0.917498721,1.039116284
MD,4/7/20,1.037877648,1.033111461,0.936116997,1.177546258,0.981524456,1.068129653
MD,4/8/20,1.044312674,1.038687327,0.940599228,1.161487021,0.984736928,1.064366902
MD,4/9/20,1.050732041,1.046253952,0.957539246,1.155925889,0.997284057,1.070270874
MD,4/10/20,1.057573538,1.051212981,0.974575279,1.157623312,1.01018998,1.080407849
MD,4/11/20,1.06424676,1.05825391,0.983977671,1.15246852,1.001706057,1.068721964
MD,4/12/20,1.071028561,1.063301466,0.993897311,1.156027016,1.013746622,1.077882991
MD,4/13/20,1.076977979,1.068103779,1.002805488,1.16595424,1.022506004,1.086067517
MD,4/14/20,1.082097174,1.073419028,0.996491111,1.163989117,1.025827253,1.089760339
MD,4/15/20,1.086409674,1.076958305,1.005658607,1.174241431,1.02616791,1.089771194
MD,4/16/20,1.088886913,1.078535706,1.00628672,1.178223842,1.034152343,1.098018697
MD,4/17/20,1.090004524,1.077273484,1.010201175,1.179686861,1.034645203,1.096654213
MD,4/18/20,1.089695195,1.077267533,1.007141334,1.179082221,1.029180684,1.09006366
MD,4/19/20,1.08739067,1.07530606,1.004894816,1.172818109,1.027737558,1.087685789
MD,4/20/20,1.083977845,1.072619111,1.010703727,1.171650896,1.033161147,1.093345071
MD,4/21/20,1.079363422,1.068120961,1.00536245,1.161456315,1.031106822,1.089266467
MD,4/22/20,1.073207439,1.063208132,0.999410903,1.147917768,1.019288142,1.073864131
MD,4/23/20,1.066005734,1.057302754,1.001411825,1.146707953,1.016991283,1.068766839
MD,4/24/20,1.058339196,1.051246446,0.990705912,1.129417595,1.01764409,1.067555572
MD,4/25/20,1.050142437,1.043741399,0.975873864,1.11311746,1.011954762,1.060292013
MD,4/26/20,1.041676743,1.037348011,0.982462064,1.115492575,1.007860189,1.054102872
MD,4/27/20,1.033380083,1.029900852,0.972123468,1.101357363,1.002601624,1.050084109
MD,4/28/20,1.025425507,1.024469744,0.962019295,1.090055826,0.997860018,1.045190683
MD,4/29/20,1.018073561,1.018554316,0.946279049,1.076972368,0.993010257,1.039824537
MD,4/30/20,1.01186093,1.01249967,0.941623859,1.074302295,0.991816078,1.03974973
MD,5/1/20,1.006582432,1.009147571,0.939011624,1.073257751,0.98481719,1.033352166
MD,5/2/20,1.002922943,1.005288091,0.939311454,1.073770684,0.976515738,1.02509055
MD,5/3/20,1.000545864,1.004124974,0.927639512,1.063137792,0.976038503,1.025571505
MD,5/4/20,0.999778767,1.002253842,0.927142128,1.067812407,0.974524193,1.022236556
MD,5/5/20,1.000384206,1.002277896,0.932749276,1.07187979,0.977990345,1.023313195
MD,5/6/20,1.001472415,1.002414131,0.929356077,1.067381351,0.979687916,1.02448977
MD,5/7/20,1.00336913,1.003158085,0.936944599,1.073280939,0.981445968,1.024622694
MD,5/8/20,1.005621078,1.005268921,0.933084717,1.06598783,0.979562918,1.022348702
MD,5/9/20,1.007948634,1.006262573,0.936341916,1.072830336,0.979486959,1.023036589
MD,5/10/20,1.009710597,1.008083304,0.941942541,1.084500303,0.986200196,1.032840332
MD,5/11/20,1.011006784,1.008780072,0.933397181,1.077119893,0.985154261,1.03518465
MD,5/12/20,1.011083625,1.007942795,0.939266584,1.084264076,0.98019015,1.028502592
MD,5/13/20,1.009745909,1.006923889,0.934756942,1.083151266,0.975705259,1.025886719
MD,5/14/20,1.007050392,1.004048814,0.927286158,1.081881688,0.971778283,1.023766122
MD,5/15/20,1.002993807,1.002265243,0.925863257,1.085462895,0.971826789,1.026905883
MD,5/16/20,0.997057578,0.998991714,0.912536814,1.073400399,0.963789442,1.021201632
MD,5/17/20,0.990568019,0.993214603,0.892338775,1.067045992,0.960715272,1.019547581
MD,5/18/20,0.983080658,0.987828514,0.878036741,1.06850756,0.952832089,1.01747195
MD,5/19/20,0.974938318,0.981452843,0.863276349,1.075462828,0.95927458,1.032004411
MD,5/20/20,0.966962404,0.975301238,0.850671717,1.088150987,0.944352269,1.023708553
MD,5/21/20,0.959462623,0.969491618,0.839030008,1.102728836,0.933037026,1.02054176
MD,5/22/20,0.952572944,0.964230215,0.795924953,1.086687305,0.925594384,1.023668626
MD,5/23/20,0.946830145,0.962172234,0.789144412,1.104426189,0.91216724,1.020505918
MD,5/24/20,0.942012724,0.956747166,0.777246351,1.12526981,0.902845516,1.022644191
MD,5/25/20,0.939054938,0.95611427,0.751493786,1.125789837,0.90281351,1.034107971
ME,4/7/20,0.976717882,0.98016157,0.714274852,1.259987604,0.876303403,1.083324811
ME,4/8/20,0.973607198,0.97881212,0.711252731,1.256393805,0.885160976,1.08577899
ME,4/9/20,0.970743501,0.973898099,0.717770522,1.246168878,0.858695148,1.0489571
ME,4/10/20,0.96862872,0.973442173,0.723667971,1.242707505,0.874135414,1.052557509
ME,4/11/20,0.968709472,0.975274124,0.680548065,1.186814481,0.888332631,1.063476922
ME,4/12/20,0.968892589,0.979154517,0.712912385,1.195890331,0.896079038,1.070272666
ME,4/13/20,0.972121623,0.980403518,0.707017634,1.18304259,0.89489416,1.063419414
ME,4/14/20,0.977232329,0.985605111,0.729635783,1.211208281,0.886510346,1.053867967
ME,4/15/20,0.984674458,0.989029681,0.758079986,1.240670808,0.900101971,1.064086765
ME,4/16/20,0.993504248,0.995477826,0.768700987,1.261925391,0.905739779,1.07611261
ME,4/17/20,1.0023951,0.999657841,0.750563194,1.242264653,0.904518809,1.07916495
ME,4/18/20,1.01050639,1.004802224,0.789989141,1.317465446,0.902117566,1.067947527
ME,4/19/20,1.018984687,1.012060828,0.762550618,1.280346104,0.927892908,1.091453143
ME,4/20/20,1.02791236,1.018887903,0.776246792,1.289052185,0.921393671,1.083623144
ME,4/21/20,1.035310896,1.026595527,0.780155744,1.288238876,0.942858482,1.099656847
ME,4/22/20,1.040410097,1.029981481,0.797245462,1.308076664,0.946909636,1.106722609
ME,4/23/20,1.045056515,1.035230078,0.773839106,1.289809178,0.939605541,1.099322135
ME,4/24/20,1.050182783,1.04013158,0.772613592,1.280176086,0.950355957,1.116381475
ME,4/25/20,1.055005594,1.045389918,0.816920321,1.323684105,0.94206726,1.109462628
ME,4/26/20,1.059973805,1.046912795,0.8344428,1.367258464,0.944792367,1.115130759
ME,4/27/20,1.063894208,1.052437262,0.829156348,1.367977895,0.955851307,1.124579637
ME,4/28/20,1.066446888,1.054938705,0.827072873,1.346274914,0.963730668,1.132484762
ME,4/29/20,1.067530723,1.056987669,0.839611272,1.344936604,0.968913055,1.134878589
ME,4/30/20,1.067132312,1.056662668,0.824876693,1.31936251,0.97295697,1.141839604
ME,5/1/20,1.065236892,1.053144949,0.807083417,1.300215749,0.964313271,1.134014811
ME,5/2/20,1.062875378,1.052745434,0.818724172,1.313475657,0.966780925,1.13188761
ME,5/3/20,1.060464787,1.052443831,0.817297893,1.301551223,0.961858966,1.123783193
ME,5/4/20,1.058632197,1.050496298,0.812019003,1.285609598,0.96407656,1.129873298
ME,5/5/20,1.056680599,1.044814704,0.803771627,1.277344801,0.948518556,1.112848967
ME,5/6/20,1.056721551,1.044710188,0.816282547,1.290119652,0.933758395,1.103802313
ME,5/7/20,1.056743568,1.044185726,0.836478985,1.316448785,0.977379486,1.14626053
ME,5/8/20,1.056186604,1.046265445,0.828752653,1.311915376,0.974486059,1.140891669
ME,5/9/20,1.057348401,1.045400192,0.819174285,1.307182222,0.945947721,1.105464921
ME,5/10/20,1.060044755,1.043678632,0.816210131,1.309778185,0.945914837,1.100004063
ME,5/11/20,1.061418322,1.046256446,0.808752617,1.318831574,0.941880028,1.098563192
ME,5/12/20,1.060981079,1.044844173,0.816847998,1.351276459,0.953335109,1.112887394
ME,5/13/20,1.058469805,1.042716915,0.785005844,1.310535723,0.951509087,1.112133267
ME,5/14/20,1.055506733,1.043623079,0.796312982,1.309722597,0.956633784,1.123821959
ME,5/15/20,1.054315815,1.040296636,0.803569834,1.311448602,0.934181107,1.103836339
ME,5/16/20,1.050382404,1.038664821,0.792104568,1.287740952,0.942133239,1.111384538
ME,5/17/20,1.04760442,1.036809418,0.781594208,1.29577497,0.935816393,1.104034802
ME,5/18/20,1.044190684,1.03755986,0.784085934,1.321719594,0.934301908,1.109895377
ME,5/19/20,1.03900895,1.033522476,0.772509515,1.31323049,0.92612217,1.100556335
ME,5/20/20,1.034389706,1.029489839,0.77467507,1.329822811,0.938273474,1.120729983
ME,5/21/20,1.031234241,1.02939436,0.76449807,1.33064008,0.935626446,1.123027169
ME,5/22/20,1.02775223,1.02527552,0.75128232,1.329578871,0.928639571,1.120908518
ME,5/23/20,1.024782557,1.024487781,0.697984158,1.300085599,0.915740489,1.112304614
ME,5/24/20,1.02116595,1.019858175,0.722810364,1.338921542,0.896900846,1.096570139
ME,5/25/20,1.01858949,1.01849006,0.726038081,1.352096148,0.919607117,1.120917263
MI,4/7/20,0.951576399,0.959925753,0.834221555,1.062850353,0.928858009,1.004090001
MI,4/8/20,0.949668762,0.957373604,0.854506781,1.052935661,0.936656524,1.003020456
MI,4/9/20,0.948854564,0.957391546,0.86771607,1.041837224,0.942118345,1.000026365
MI,4/10/20,0.947903699,0.955627546,0.861038871,1.023305121,0.936983041,0.992619038
MI,4/11/20,0.947989657,0.955639391,0.870359122,1.028840465,0.930654597,0.987429857
MI,4/12/20,0.947938997,0.955691218,0.859798401,1.018430466,0.939844528,0.994595421
MI,4/13/20,0.947852638,0.95446822,0.851630023,1.013640562,0.93942521,0.99282145
MI,4/14/20,0.947042791,0.954047292,0.856606913,1.018293811,0.936362063,0.989262106
MI,4/15/20,0.94596071,0.952507203,0.861036948,1.021272293,0.936490146,0.99073449
MI,4/16/20,0.943840664,0.95007102,0.864148994,1.023597667,0.929985989,0.986358501
MI,4/17/20,0.94022437,0.946636304,0.852015832,1.013292445,0.922066035,0.981244348
MI,4/18/20,0.935889377,0.943786409,0.851703533,1.020983998,0.916627956,0.976620822
MI,4/19/20,0.929704479,0.938747369,0.836847913,1.012493951,0.920754972,0.982201698
MI,4/20/20,0.921889167,0.93253708,0.827811868,1.004804332,0.90801742,0.97078501
MI,4/21/20,0.912920681,0.924251084,0.823288216,0.995715618,0.911579766,0.976475962
MI,4/22/20,0.903509727,0.915258627,0.808640681,0.995023197,0.891396667,0.959409278
MI,4/23/20,0.894473359,0.906661352,0.798774595,0.988160997,0.882816825,0.954300814
MI,4/24/20,0.886278801,0.900397546,0.774032044,0.979466329,0.880374016,0.955613103
MI,4/25/20,0.879721758,0.894034666,0.776923514,0.986683079,0.87735807,0.955555052
MI,4/26/20,0.875798486,0.890879753,0.766968098,0.98562233,0.867266284,0.949453196
MI,4/27/20,0.874940347,0.892339988,0.773101676,0.991484997,0.868303007,0.952541585
MI,4/28/20,0.876933597,0.890645897,0.772872286,0.987719766,0.857916886,0.943210267
MI,4/29/20,0.882100918,0.895591274,0.774835245,0.990406175,0.865396116,0.948299233
MI,4/30/20,0.890933786,0.903968764,0.787082252,0.992343074,0.882047517,0.961780191
MI,5/1/20,0.90291169,0.914590059,0.800858564,1.002735478,0.887983727,0.96269321
MI,5/2/20,0.917061418,0.927320207,0.825340626,1.018988937,0.909480214,0.979116508
MI,5/3/20,0.932969967,0.940727789,0.833151324,1.026344256,0.909628693,0.978350058
MI,5/4/20,0.948613746,0.953098746,0.848635821,1.043096529,0.922537987,0.989109964
MI,5/5/20,0.96261516,0.963856107,0.860135912,1.061208604,0.92884625,0.998021001
MI,5/6/20,0.974222527,0.973375038,0.873341121,1.078174101,0.939389995,1.01107237
MI,5/7/20,0.982544442,0.981207426,0.878863211,1.081293972,0.944135265,1.018855923
MI,5/8/20,0.987615023,0.985566256,0.893823781,1.09869558,0.948438585,1.022104335
MI,5/9/20,0.988991987,0.989493189,0.894687288,1.100148365,0.948706581,1.025209348
MI,5/10/20,0.987075098,0.987058139,0.890854098,1.093401089,0.953464889,1.027460967
MI,5/11/20,0.981470649,0.982793774,0.882182885,1.078951557,0.943768097,1.015308022
MI,5/12/20,0.973437912,0.973540645,0.874360522,1.077074782,0.933435716,1.00406184
MI,5/13/20,0.963327925,0.96573374,0.861107033,1.063763204,0.93079106,1.004732493
MI,5/14/20,0.951332305,0.956668099,0.84675591,1.052881731,0.921881831,0.996894087
MI,5/15/20,0.938714598,0.944525258,0.835061095,1.045642253,0.921046417,0.999541986
MI,5/16/20,0.926337077,0.935984627,0.806533113,1.036470031,0.91217709,0.994451557
MI,5/17/20,0.914492168,0.925774557,0.790994468,1.04659781,0.889509452,0.981603353
MI,5/18/20,0.9037462,0.91622716,0.761285145,1.04258221,0.875962909,0.97749117
MI,5/19/20,0.894834914,0.905580486,0.720551346,1.033899636,0.879017072,0.986956327
MI,5/20/20,0.887630254,0.902032622,0.710679322,1.052303594,0.873896872,0.987848246
MI,5/21/20,0.883003174,0.899590463,0.674331649,1.044115237,0.861913052,0.987201219
MI,5/22/20,0.880745526,0.89795947,0.647566138,1.048118244,0.85861339,0.995327438
MI,5/23/20,0.880553127,0.89683306,0.640789393,1.071963141,0.83757207,0.988718398
MI,5/24/20,0.882566288,0.898783539,0.610926437,1.091592177,0.843650411,0.999537786
MI,5/25/20,0.886481909,0.903996536,0.612592325,1.13272187,0.844281516,1.011177256
MN,4/7/20,1.208435602,1.179273656,1.013688675,1.470891108,1.096114704,1.256958145
MN,4/8/20,1.224214882,1.195528374,1.033403371,1.47812445,1.084458127,1.243449503
MN,4/9/20,1.239287054,1.21205332,1.022520549,1.450543831,1.102666809,1.259453498
MN,4/10/20,1.254045438,1.232164606,1.030148751,1.452407253,1.129293825,1.284951245
MN,4/11/20,1.267467648,1.248439841,1.043531501,1.469284313,1.13914736,1.294404507
MN,4/12/20,1.279962348,1.258573849,1.058483386,1.481410621,1.158401662,1.316135388
MN,4/13/20,1.290239006,1.270956322,1.071025307,1.490014915,1.156880501,1.31892947
